temp,c_number,c_name,gender,height(cm),weight(kg),fit,link,size,c_result
28,1,빅 트위치 로고 티셔츠 그린,남자,177,65,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,160,60,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,165,95,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,남자,158,60,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,161,49,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
28,1,빅 트위치 로고 티셔츠 그린,여자,160,45,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
28,1,빅 트위치 로고 티셔츠 그린,남자,180,78,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,남자,179,78,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,168,60,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,161,65,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,163,60,작음,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
28,1,빅 트위치 로고 티셔츠 그린,여자,166,55,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,남자,175,70,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,166,52,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,남자,186,91,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,남자,183,70,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,171,57,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,남자,188,95,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,160,54,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
28,1,빅 트위치 로고 티셔츠 그린,여자,163,57,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,164,54,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,158,59,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,남자,175,65,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,169,54,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,168,55,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,남자,170,60,적당함,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,M,M1
28,1,빅 트위치 로고 티셔츠 그린,여자,170,69,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,1,빅 트위치 로고 티셔츠 그린,여자,153,44,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,S,S1
28,1,빅 트위치 로고 티셔츠 그린,여자,155,58,큼,//image.msscdn.net/images/goods_img/20210302/1820701/1820701_16812966368324_500.jpg,L,L1
28,2,Deep One Tuck Sweat Shorts [Grey],남자,164,57,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,164,64,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,167,63,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,69,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,68,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,177,87,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,171,83,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,170,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,184,81,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,170,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,176,72,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,160,55,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,175,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,183,75,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,85,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,172,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,180,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,168,63,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,69,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,177,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,180,67,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,163,50,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,50,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,164,47,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,164,74,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,168,58,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,162,58,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,164,52,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,69,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,180,75,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,75,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,169,75,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,185,100,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,165,57,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,176,78,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,159,54,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,63,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,185,73,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,166,53,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,168,63,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,189,76,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,179,74,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,80,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,167,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,73,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,75,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,173,53,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,184,74,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,158,48,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,166,60,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,70,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,172,56,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,90,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,82,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,174,64,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,171,55,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,168,50,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,162,51,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,160,50,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,64,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,175,65,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,177,73,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,179,76,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,160,55,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,158,46,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,77,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,171,73,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,172,59,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,167,63,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,84,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,164,52,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,167,60,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,170,58,작음,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],여자,157,50,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,S,S2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,175,72,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,71,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,178,67,큼,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,177,72,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,h,h2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,176,73,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,173,66,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,L,L2
28,2,Deep One Tuck Sweat Shorts [Grey],남자,180,62,적당함,//image.msscdn.net/images/goods_img/20210428/1926048/1926048_1_500.jpg,M,M2
